59,1,538.5,136.6,94.37,197.77,1,3,1.0
60,1,557.77,147.8,85.23000000000002,181.5,1,3,1.0
61,1,570.96,144.76,85.23000000000002,181.5,1,3,1.0
62,1,577.04,150.84,77.16000000000008,181.49999999999997,1,3,1.0
63,1,566.38,150.84,87.82000000000005,180.48999999999998,1,3,1.0
64,1,555.72,150.84,98.48000000000002,179.48,1,3,1.0
65,1,545.06,150.84,109.1400000000001,178.47,1,3,1.0
66,1,534.4,150.84,119.80000000000007,177.46,1,3,1.0
67,1,508.55,118.37,145.65000000000003,209.93,1,3,1.0
68,1,482.7,85.9,171.50000000000006,242.4,1,3,1.0
69,1,439.1,86.9,215.10000000000002,241.4,1,3,1.0
70,1,439.1,86.9,215.10000000000002,241.4,1,3,1.0
71,1,439.11,86.9,215.09000000000003,241.4,1,3,1.0
72,1,439.11,86.9,215.09000000000003,241.4,1,3,1.0
73,1,439.11,86.9,215.09000000000003,241.4,1,3,1.0
74,1,439.12,86.9,215.08000000000004,241.4,1,3,1.0
75,1,439.12,86.9,215.08000000000004,241.4,1,3,1.0
76,1,439.13,86.9,215.07000000000005,241.4,1,3,1.0
77,1,439.13,86.9,215.07000000000005,241.4,1,3,1.0
78,1,439.13,86.9,215.07000000000005,241.4,1,3,1.0
79,1,439.14,86.9,215.06000000000006,241.4,1,3,1.0
80,1,439.14,86.9,215.06000000000006,241.4,1,3,1.0
81,1,439.14,86.9,215.06000000000006,241.4,1,3,1.0
82,1,439.15,86.9,215.05000000000007,241.4,1,3,1.0
83,1,439.15,86.9,215.05000000000007,241.4,1,3,1.0
84,1,439.15,86.9,215.05000000000007,241.4,1,3,1.0
85,1,439.16,86.9,215.04000000000002,241.4,1,3,1.0
86,1,439.16,86.9,215.04000000000002,241.4,1,3,1.0
87,1,439.17,86.9,215.03000000000003,241.4,1,3,1.0
88,1,439.17,86.9,215.03000000000003,241.4,1,3,1.0
89,1,439.17,86.9,215.03000000000003,241.4,1,3,1.0
89,2,660.25,297.9,79.14999999999998,105.44,1,3,1.0
90,1,439.18,86.9,215.02000000000004,241.4,1,3,1.0
90,2,657.21,291.81,79.14999999999998,105.44999999999999,1,3,1.0
91,1,439.18,86.9,215.02000000000004,241.4,1,3,1.0
91,2,657.21,290.8,79.14999999999998,105.44,1,3,1.0
92,1,439.18,86.9,215.02000000000004,241.4,1,3,1.0
92,2,657.21,289.79,79.14999999999998,105.44,1,3,1.0
93,1,439.19,86.9,215.01000000000005,241.4,1,3,1.0
93,2,657.21,279.64,80.66999999999996,115.59000000000003,1,3,1.0
94,1,439.19,86.9,215.01000000000005,241.4,1,3,1.0
94,2,657.21,269.49,82.18999999999994,125.74000000000001,1,3,1.0
95,1,439.19,86.9,215.01000000000005,241.4,1,3,1.0
95,2,657.21,259.34,83.71999999999991,135.89000000000004,1,3,1.0
96,1,439.2,86.9,215.00000000000006,241.4,1,3,1.0
96,2,657.21,249.2,85.24000000000001,146.03000000000003,1,3,1.0
97,1,439.2,86.9,215.00000000000006,241.4,1,3,1.0
97,2,657.21,239.05,86.76999999999998,156.18,1,3,1.0
98,1,439.2,86.9,215.00000000000006,241.4,1,3,1.0
98,2,657.21,228.9,88.28999999999996,166.33,1,3,1.0
99,1,439.21,86.9,214.99000000000007,241.4,1,3,1.0
99,2,657.21,211.67,107.55999999999995,183.56000000000003,1,3,1.0
100,1,439.21,86.9,214.99000000000007,241.4,1,3,1.0
100,2,657.21,194.43,126.81999999999994,200.8,1,3,1.0
101,1,439.22,86.9,214.98000000000002,241.4,1,3,1.0
101,2,657.21,177.2,146.08999999999992,218.03000000000003,1,3,1.0
102,1,439.22,86.9,214.98000000000002,241.4,1,3,1.0
102,2,657.21,174.2,234.28999999999996,228.10000000000002,1,3,1.0
103,1,439.22,86.9,214.98000000000002,241.4,1,3,1.0
103,2,657.21,174.2,237.83999999999992,228.10000000000002,1,3,1.0
104,1,439.23,86.9,214.97000000000003,241.4,1,3,1.0
104,2,657.21,174.2,241.39,228.10000000000002,1,3,1.0
105,1,439.23,86.9,214.97000000000003,241.4,1,3,1.0
105,3,345.83,351.6,138.96000000000004,157.2,1,1,1.0
105,2,657.21,174.2,241.39,228.10000000000002,1,3,1.0
106,1,439.23,86.9,214.97000000000003,241.4,1,3,1.0
106,3,363.1,368.8,168.34000000000003,141.01,1,1,1.0
106,2,657.21,174.2,241.39,228.10000000000002,1,3,1.0
107,1,439.24,86.9,214.96000000000004,241.4,1,3,1.0
107,3,321.5,356.6,244.39999999999998,151.2,1,1,1.0
107,2,657.21,174.2,241.39,228.10000000000002,1,3,1.0
108,1,439.24,86.9,214.96000000000004,241.4,1,3,1.0
108,3,337.73,368.8,244.39999999999998,131.89999999999998,1,1,1.0
108,2,657.21,174.2,241.39,228.10000000000002,1,3,1.0
109,1,439.24,86.9,214.96000000000004,241.4,1,3,1.0
109,3,359.0,376.9,235.29999999999995,112.64000000000004,1,1,1.0
109,2,657.21,174.2,241.39,228.10000000000002,1,3,1.0
110,1,439.25,86.9,214.95000000000005,241.4,1,3,1.0
110,3,392.5,383.0,209.90999999999997,95.38999999999999,1,1,1.0
110,2,657.21,174.2,241.39,228.10000000000002,1,3,1.0
111,1,439.25,86.9,214.95000000000005,241.4,1,3,1.0
111,3,408.2,383.0,197.76000000000005,87.77999999999997,1,1,1.0
111,2,657.21,174.2,241.39,228.10000000000002,1,3,1.0
112,1,439.26,86.9,214.94000000000005,241.4,1,3,1.0
112,3,437.1,384.01,172.40999999999997,80.18,1,1,1.0
112,2,657.21,174.2,241.39,228.10000000000002,1,3,1.0
113,1,439.26,86.9,214.94000000000005,241.4,1,3,1.0
113,3,437.1,382.24,172.40999999999997,81.94999999999999,1,1,1.0
113,2,657.21,174.2,241.39,228.10000000000002,1,3,1.0
